2.349999999999999867e-01 3.929202247676808479e+00	6.048645669424630444e-01	5.731779575912844538e-03	4.992718901990629092e-06	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.449999999999999956e-01 3.927635389682492484e+00	7.517996590992763739e-01	8.845133156510276776e-03	1.009167885554288071e-05	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.550000000000000044e-01 3.895119979133676580e+00	9.206664131831486797e-01	1.340283761537454030e-02	1.966182182000756433e-05	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.650000000000000133e-01 3.831887147068063104e+00	1.111214793973914983e+00	1.995612103555195055e-02	3.721638241718402387e-05	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.750000000000000222e-01 3.738713660228555113e+00	1.322285405849681128e+00	2.920854110070745038e-02	6.858438027768128521e-05	1.490982467547758550e-09	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.850000000000000311e-01 3.617018844949620338e+00	1.551745132159910723e+00	4.203944620608174310e-02	1.232794215598357419e-04	8.322575643405675498e-09	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.949999999999999845e-01 3.468914237911834508e+00	1.796475140206090337e+00	5.952106299809497431e-02	2.164704836768254175e-04	2.695933003637383083e-08	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.049999999999999933e-01 3.297201426044506167e+00	2.052421599086914572e+00	8.292772007825285896e-02	3.718014522999138851e-04	7.573085037417780051e-08	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.150000000000000022e-01 3.105296279739645726e+00	2.314709466337057986e+00	1.137334120300085710e-01	6.253192451177586042e-04	1.874381692621607387e-07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.250000000000000111e-01 2.897195287442257516e+00	2.577813839597105527e+00	1.535940811665067740e-01	1.030789298757859001e-03	4.380727558204187412e-07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.350000000000000200e-01 2.677256091079295075e+00	2.835777399549029631e+00	2.043106597527948876e-01	1.666717400301815201e-03	9.682410050892640238e-07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.450000000000000289e-01 2.450040895804500796e+00	3.082458296255478736e+00	2.677700649013020073e-01	2.645305806387924889e-03	2.048047371047530531e-06	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.549999999999999822e-01 2.220129126004085407e+00	3.311789508226874013e+00	3.458623352361911429e-01	4.123575966580563835e-03	4.171128766218394871e-06	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.649999999999999911e-01 1.991920418522034497e+00	3.518030520745069278e+00	4.403744282367317853e-01	6.316666524500684499e-03	8.210388384431329919e-06	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.750000000000000000e-01 1.769453728987734564e+00	3.695994054939828022e+00	5.528643915903631578e-01	9.513209926720970697e-03	1.566889060721366527e-05	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.850000000000000089e-01 1.556256662388602718e+00	3.841235511433762184e+00	6.845224932528304329e-01	1.409232277768531633e-02	2.907703220983452044e-05	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.950000000000000178e-01 1.355235493133665425e+00	3.950199475269936311e+00	8.360301417581244010e-01	2.054141247157956207e-02	5.257940373386009079e-05	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.050000000000000266e-01 1.168611483567763676e+00	4.020324140190422391e+00	1.007429105645015754e+00	2.947362203709297940e-02	9.282275197696085672e-05	1.550317580279856555e-09	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.150000000000000355e-01 9.979040228652994449e-01	4.050109093328011944e+00	1.198014503745040260e+00	4.164328623216986131e-02	1.602324555435368728e-04	8.403048408694890560e-09	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.249999999999999889e-01 8.439565485520793553e-01	4.039152480980326310e+00	1.406263789584356605e+00	5.795722203813517825e-02	2.708344030024414386e-04	2.455027438465334416e-08	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.349999999999999978e-01 7.069979351997044414e-01	3.988160663212093393e+00	1.629810148399699399e+00	7.947958918209999113e-02	4.487479384300073590e-04	6.995008970585627810e-08	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.450000000000000067e-01 5.867296534052566237e-01	3.898928020761637026e+00	1.865464334635462240e+00	1.074276742654496353e-01	7.296155955712834524e-04	1.732966720313715274e-07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.550000000000000155e-01 4.824282274073780630e-01	3.774279853976029830e+00	2.109284172604182217e+00	1.431560662617222812e-01	1.165053658711086857e-03	3.985825185020590743e-07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.650000000000000244e-01 3.930525337874305469e-01	3.617970039327189635e+00	2.356687068442609334e+00	1.881273100908031903e-01	1.828427576081342225e-03	8.688302754367861680e-07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.749999999999999778e-01 3.173472552145492620e-01	3.434528695190819825e+00	2.602598606788535385e+00	2.438673498830345454e-01	2.822024668272879108e-03	1.807390803281993403e-06	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.849999999999999867e-01 2.539354535071935426e-01	3.229062699710891327e+00	2.841629325444278376e+00	3.119058358656286445e-01	4.285795051320311945e-03	3.623275574577523807e-06	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.949999999999999956e-01 2.013987204728271141e-01	3.007022045985891623e+00	3.068271768965430191e+00	3.937017942474875243e-01	6.407530649159514161e-03	7.021499102030973401e-06	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.050000000000000044e-01 1.583291048521422162e-01	2.773947318030636211e+00	3.277109441153165381e+00	4.905573559536871575e-01	9.434436673536029938e-03	1.319142269777267286e-05	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.150000000000000133e-01 1.233893548608115398e-01	2.535233398202881183e+00	3.463029194653943321e+00	6.035232914786577973e-01	1.368567854608412557e-02	2.409101475965036047e-05	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.250000000000000222e-01 9.533981514120153100e-02	2.295916859215687555e+00	3.621427120061836646e+00	7.333013345346328649e-01	1.956520863930443291e-02	4.287256357252356093e-05	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.350000000000000311e-01 7.304675386957136529e-02	2.060503633035104976e+00	3.748397197421030391e+00	8.801498990596172689e-01	2.757414042686970670e-02	7.447990628264199381e-05	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.450000000000000400e-01 5.550492650138775380e-02	1.832860009382487165e+00	3.840891799591144906e+00	1.043799554970214372e+00	3.832147132192380984e-02	1.265156568802216889e-04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.550000000000000488e-01 4.183609669178333518e-02	1.616147697550514017e+00	3.896843600540826014e+00	1.223385510206387083e+00	5.253172415369349035e-02	2.104443129259320536e-04	4.032989671816310912e-09	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.650000000000000577e-01 3.128623784658553925e-02	1.412806913239545992e+00	3.915241059367073007e+00	1.417403471570270801e+00	7.104807141710199614e-02	3.432246974892169287e-04	1.379457219002055037e-08	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.749999999999999556e-01 2.321863077848394449e-02	1.224576864095843431e+00	3.896152798858250499e+00	1.623694303550027529e+00	9.482923846733158635e-02	5.495069389808526598e-04	3.873977507284407830e-08	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.849999999999999645e-01 1.710405031721119740e-02	1.052544084657795143e+00	3.840700060335904276e+00	1.839461143991594660e+00	1.249386814961092190e-01	8.645015575160985496e-04	9.959864381384121283e-08	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.949999999999999734e-01 1.250930412623107307e-02	8.972100456129248336e-01	3.750980560280434251e+00	2.061320918135503444e+00	1.625246801873907743e-01	1.337650722403645057e-03	2.313400797393807781e-07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
6.049999999999999822e-01 9.084880431789548599e-03	7.585709725531404324e-01	3.629950144358512709e+00	2.285389592770110667e+00	2.087906041689941428e-01	2.037201577742858531e-03	5.075410933299856115e-07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
6.149999999999999911e-01 6.552657175565439716e-03	6.362036009470667386e-01	3.481271406069473162e+00	2.507398242230403529e+00	2.649548401442621826e-01	3.055786380012530563e-03	1.061008853693791682e-06	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
6.250000000000000000e-01 4.694520054149433838e-03	5.293547800468055842e-01	3.309140300652003042e+00	2.722834924928346556e+00	3.322008579134129169e-01	4.516997290565948064e-03	2.129509658619972841e-06	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
6.350000000000000089e-01 3.340315700342002224e-03	4.370172805806374905e-01	3.118099177074038941e+00	2.927105131223408208e+00	4.116188865833156352e-01	6.582914839543432643e-03	4.126092490147112520e-06	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
6.450000000000000178e-01 2.359887299223831225e-03	3.580169249114394381e-01	2.912852206149874501e+00	3.115702566549297448e+00	5.041409897698234666e-01	9.462422346256386257e-03	7.742156057079766272e-06	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
6.550000000000000266e-01 1.654723162144167538e-03	2.910819454488992597e-01	2.698088142028519432e+00	3.284380816197782327e+00	6.104728156681197282e-01	1.341998854412589440e-02	1.410784152647320758e-05	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
6.650000000000000355e-01 1.151604043533153510e-03	2.349138137251528535e-01	2.478326104972591537e+00	3.429316763849517002e+00	7.310253779696528342e-01	1.878449897181828920e-02	2.502454722252876821e-05	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
6.750000000000000444e-01 7.946029348587558844e-04	1.882051261981881052e-01	2.257766895901337723e+00	3.547256314749196004e+00	8.658513444561843908e-01	2.595757321618714572e-02	4.329801284127389975e-05	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
6.850000000000000533e-01 5.430605246976654647e-04	1.497081917495511894e-01	2.040196083234779856e+00	3.635635536757175768e+00	1.014589907833217453e+00	3.542047265681154411e-02	7.320290144149495747e-05	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
6.950000000000000622e-01 3.671811341292993626e-04	1.182534112244370550e-01	1.828901936128280781e+00	3.692670390747592624e+00	1.176424705514864444e+00	4.773901956976002448e-02	1.211336925299755793e-04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
7.050000000000000711e-01 2.452655542677399853e-04	9.276824908173862683e-02	1.626627222177534859e+00	3.717411327700153034e+00	1.350058599117166747e+00	6.356521435340085902e-02	1.964774096246965445e-04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
7.149999999999999689e-01 1.615914579253997123e-04	7.228811318990459311e-02	1.435549411254026353e+00	3.709760815547297863e+00	1.533708314373543491e+00	8.363492448806054969e-02	3.127951031461368033e-04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
7.249999999999999778e-01 1.048285571105788403e-04	5.596046812288076738e-02	1.257286460431598973e+00	3.670454212396290217e+00	1.725121108081852928e+00	1.087604904930682265e-01	4.893427597672221499e-04	1.456061734093984536e-09	0.000000000000000000e+00	0.000000000000000000e+00
7.349999999999999867e-01 6.683642342553857731e-05	4.304355256459265616e-02	1.092924038513191531e+00	3.601006372441974523e+00	1.921614144955815062e+00	1.398175252630311505e-01	7.530431952511201831e-04	8.295270765035265225e-09	0.000000000000000000e+00	0.000000000000000000e+00
7.449999999999999956e-01 4.180077790240090086e-05	3.290130137910427660e-02	9.430599198297102692e-01	3.503628401702389095e+00	2.120135965259387856e+00	1.777254512646819495e-01	1.140967365176177167e-03	2.432585510002236436e-08	0.000000000000000000e+00	0.000000000000000000e+00
7.550000000000000044e-01 2.559457892291514637e-05	2.499549720011074935e-02	8.078605166163296269e-01	3.381120277305756261e+00	2.317348267458680944e+00	2.234215028534502767e-01	1.703373286998251766e-03	6.417233628903902325e-08	0.000000000000000000e+00	0.000000000000000000e+00
7.650000000000000133e-01 1.531321385062976077e-05	1.887642644045542384e-02	6.871250971250240092e-01	3.236745990970107734e+00	2.509724406151535359e+00	2.778283546579187746e-01	2.507328021277677177e-03	1.517722344330768477e-07	0.000000000000000000e+00	0.000000000000000000e+00
7.750000000000000222e-01 8.934588548266415091e-06	1.417266090069925835e-02	5.803533375742742084e-01	3.074098543388745330e+00	2.693660444593272807e+00	3.418162171547586281e-01	3.640977380255062783e-03	3.365767060673378247e-07	0.000000000000000000e+00	0.000000000000000000e+00
7.850000000000000311e-01 5.073826760060914485e-06	1.058079129605179330e-02	4.868123983187329640e-01	2.896961873388196551e+00	2.865593549828276743e+00	4.161603311883276812e-01	5.218341693337309913e-03	7.106103377142923362e-07	0.000000000000000000e+00	0.000000000000000000e+00
7.950000000000000400e-01 2.797290023426145036e-06	7.855545762642461571e-03	4.056008674145082926e-01	2.709176526659473172e+00	3.022121772107780213e+00	5.014957687230904293e-01	7.384598913608150968e-03	1.431461040806993166e-06	0.000000000000000000e+00	0.000000000000000000e+00
8.050000000000000488e-01 1.493274421300117987e-06	5.800600029121063574e-03	3.357068314114715069e-01	2.514515008324589740e+00	3.160119739718454834e+00	5.982712992567880139e-01	1.032169604985969276e-02	2.776601124329569583e-06	0.000000000000000000e+00	0.000000000000000000e+00
8.150000000000000577e-01 7.698470185195613382e-07	4.260295862442566896e-03	2.760589433677470561e-01	2.316571590383928569e+00	3.276844300017469624e+00	7.067049297521483808e-01	1.425399623868239297e-02	5.203503540730690383e-06	0.000000000000000000e+00	0.000000000000000000e+00
8.250000000000000666e-01 3.814992679790297007e-07	3.112310821864192664e-03	2.255695498985499092e-01	2.118670059756414759e+00	3.370024018199976990e+00	8.267392647257771898e-01	1.945254804178210908e-02	9.448693920550267991e-06	0.000000000000000000e+00	0.000000000000000000e+00
8.349999999999999645e-01 1.796190425101870640e-07	2.261381865619161661e-03	1.831694742138577359e-01	1.923791974891938539e+00	3.437934997498148793e+00	9.580195960631880947e-01	2.624318139450864881e-02	1.668834423848866656e-05	0.000000000000000000e+00	0.000000000000000000e+00
8.449999999999999734e-01 7.965031344020627752e-08	1.633926832916611721e-03	1.478349069009259609e-01	1.734525512070848485e+00	3.479445726385387516e+00	1.099853756370449798e+00	3.500593977538077328e-02	2.870458001043064649e-05	0.000000000000000000e+00	0.000000000000000000e+00
8.549999999999999822e-01 3.308774014168371201e-08	1.173579010430763573e-03	1.186068474470203526e-01	1.553035473763768382e+00	3.494046820809197040e+00	1.251210291610129088e+00	4.618099436342443243e-02	4.819963016516803033e-05	0.000000000000000000e+00	0.000000000000000000e+00
8.649999999999999911e-01 1.268518494659823395e-08	8.374972357398946000e-04	9.460394147744553839e-02	1.381052436626227342e+00	3.481849652789920757e+00	1.410703489332546523e+00	6.026298514078790025e-02	7.907139262086145687e-05	0.000000000000000000e+00	0.000000000000000000e+00
8.750000000000000000e-01 3.519662473708756367e-09	5.933624681668123397e-04	7.502972653257518332e-02	1.219879248662573579e+00	3.443568111615034955e+00	1.576619597849298060e+00	7.780421084420517663e-02	1.269906301203760997e-04	0.000000000000000000e+00	0.000000000000000000e+00
8.850000000000000089e-01 0.000000000000000000e+00	4.169562924520801416e-04	5.917525233895862963e-02	1.070412026082142365e+00	3.380473945518848389e+00	1.746935015897122412e+00	9.940517553047605037e-02	1.999644570658323513e-04	0.000000000000000000e+00	0.000000000000000000e+00
8.950000000000000178e-01 0.000000000000000000e+00	2.902367688117785940e-04	4.641809861400808535e-02	9.331724707416635400e-01	3.294335553518516146e+00	1.919355168246976717e+00	1.257035409836860240e-01	3.090732810209581181e-04	0.000000000000000000e+00	0.000000000000000000e+00
9.050000000000000266e-01 0.000000000000000000e+00	1.998301145374139121e-04	3.621863129586197494e-02	8.083487861232403482e-01	3.187343741191400959e+00	2.091377789598960035e+00	1.573685111660756974e-01	4.697339482057800715e-04	0.000000000000000000e+00	0.000000000000000000e+00
9.150000000000000355e-01 0.000000000000000000e+00	1.358547491987587810e-04	2.811449309575780875e-02	6.958416844335675311e-01	3.062024563675729727e+00	2.260349703245913666e+00	1.950785156574638413e-01	7.028173759330179002e-04	0.000000000000000000e+00	0.000000000000000000e+00
9.250000000000000444e-01 0.000000000000000000e+00	9.102852346656716768e-05	2.171380181604910808e-02	5.953129802384609093e-01	2.921147867676236576e+00	2.423540653263660971e+00	2.394984701387319337e-01	1.035991916444130214e-03	0.000000000000000000e+00	0.000000000000000000e+00
9.350000000000000533e-01 0.000000000000000000e+00	5.999410016161635503e-05	1.668780105574797432e-02	5.062344000886442874e-01	2.767635605296249857e+00	2.578234801537201193e+00	2.912668654256705958e-01	1.506093642152708844e-03	0.000000000000000000e+00	0.000000000000000000e+00
9.450000000000000622e-01 0.000000000000000000e+00	3.881227499653339163e-05	1.276336031413575871e-02	4.279342164285037664e-01	2.604470952946609241e+00	2.721809872371083738e+00	3.509651311089739822e-01	2.161081837497402618e-03	0.000000000000000000e+00	0.000000000000000000e+00
9.550000000000000711e-01 0.000000000000000000e+00	2.459551927428404113e-05	9.715599356015073435e-03	3.596406618236993591e-01	2.434613751687146888e+00	2.851819014074937542e+00	4.190886043995807331e-01	3.062295803766916773e-03	3.833942628194970337e-09	0.000000000000000000e+00
9.649999999999999689e-01 0.000000000000000000e+00	1.523555144894496301e-05	7.360995136729957602e-03	3.005205977605175938e-01	2.260924290932856184e+00	2.966071279509085556e+00	4.960280693344484848e-01	4.288370464831942584e-03	1.333938472510609766e-08	0.000000000000000000e+00
9.749999999999999778e-01 0.000000000000000000e+00	9.207036169126746962e-06	5.551021854383311228e-03	2.497128696056624686e-01	2.086095464673492383e+00	3.062685791318199957e+00	5.820276515705719023e-01	5.936998237721237415e-03	3.720775411279037031e-08	0.000000000000000000e+00
9.849999999999999867e-01 0.000000000000000000e+00	5.416645976458100685e-06	4.166400771558494837e-03	2.063560504165388720e-01	1.912596206277475064e+00	3.140140715185001596e+00	6.771627694629825944e-01	8.128850296612600765e-03	9.020824536902778201e-08	0.000000000000000000e+00
9.949999999999999956e-01 0.000000000000000000e+00	3.096460507909842466e-06	3.112114124805071252e-03	1.696106375970591329e-01	1.742625810081889215e+00	3.197299393489003272e+00	7.813117032962146880e-01	1.101061465046133427e-02	2.050444452123344235e-07	0.000000000000000000e+00
1.004999999999999893e+00 0.000000000000000000e+00	1.715888605205026247e-06	2.312979564639283843e-03	1.386758332482344314e-01	1.578080510372368517e+00	3.233421484087071640e+00	8.941333157415433108e-01	1.475803864979714254e-02	4.335336651617809092e-07	0.000000000000000000e+00
1.015000000000000124e+00 0.000000000000000000e+00	9.188180777842209317e-07	1.709948620904188287e-03	1.128015745962061833e-01	1.420533039646425300e+00	3.248161900988994155e+00	1.015051928904251444e+00	1.957857502951230316e-02	8.780151142673215675e-07	0.000000000000000000e+00
1.024999999999999911e+00 0.000000000000000000e+00	4.748138681160980979e-07	1.256926660897417962e-03	9.129643289497477165e-02	1.271225967377687782e+00	3.241562521841939493e+00	1.143251319912964581e+00	2.571354286320616869e-02	1.705387309446108992e-06	0.000000000000000000e+00
1.035000000000000142e+00 0.000000000000000000e+00	2.347334307092583662e-07	9.181496611621350716e-04	7.353196039525476679e-02	1.131078574406298332e+00	3.214040155780307995e+00	1.277678997287755136e+00	3.343944393565410206e-02	3.197157393103261352e-06	0.000000000000000000e+00
1.044999999999999929e+00 0.000000000000000000e+00	1.108298858308961890e-07	6.660248138605971658e-04	5.894435244439319432e-02	1.000705917011309953e+00	3.166372857697399290e+00	1.417064395576010272e+00	4.306967762870397842e-02	5.804360584828493961e-06	0.000000000000000000e+00
1.055000000000000160e+00 0.000000000000000000e+00	4.944088126827249104e-08	4.793563100423699880e-04	4.703383674220208699e-02	8.804478594956297588e-01	3.099679808366440525e+00	1.559932957928324759e+00	5.494983122989929164e-02	1.021597589196942582e-05	0.000000000000000000e+00
